key,year,package,id,title,category,primary,relations,evidence_state,plan_discrepancy_mechanism,broad_plan_involved,submission_involved,current_report_cross_document,additional_sensitivity_exclude,rationale,ambiguity,duplicate_of,reportPath,line,evidence_paths
2018::jama.2018.14282::C001,2018,jama.2018.14282,C001,Standard-arm men percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The printed standard-arm men count and percentage do not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,65,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C002,2018,jama.2018.14282,C002,Standard-arm women percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The printed standard-arm women count and percentage do not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,98,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C003,2018,jama.2018.14282,C003,Standard-arm heart-failure percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm heart-failure percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,131,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C004,2018,jama.2018.14282,C004,High-flow liver-disease percentage conflicts with displayed count,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The high-flow liver-disease count and percentage do not reconcile with the displayed arm denominator. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,164,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C005,2018,jama.2018.14282,C005,Standard-arm kidney-disease percentage conflicts with displayed count,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm kidney-disease count and percentage do not reconcile with the displayed arm denominator. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,197,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C006,2018,jama.2018.14282,C006,Standard-arm nontransplant immunosuppression percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm nontransplant immunosuppression percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,230,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C007,2018,jama.2018.14282,C007,High-flow ≥3-days-after-ICU-admission percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The high-flow ≥3-days-after-admission percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,263,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C008,2018,jama.2018.14282,C008,Standard-arm ≥3-days-after-ICU-admission percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm ≥3-days-after-admission percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,296,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C009,2018,jama.2018.14282,C009,Standard-arm vasopressor percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm vasopressor percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,329,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C010,2018,jama.2018.14282,C010,High-flow do-not-intubate percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The high-flow do-not-intubate percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,362,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C011,2018,jama.2018.14282,C011,High-flow do-not-resuscitate percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The high-flow do-not-resuscitate percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,395,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C012,2018,jama.2018.14282,C012,Standard-arm do-not-resuscitate percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm do-not-resuscitate percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,428,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C013,2018,jama.2018.14282,C013,Standard-arm unknown-goals percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm unknown-goals-of-care percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,461,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C014,2018,jama.2018.14282,C014,High-flow pre-randomization standard-oxygen percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The high-flow pre-randomization standard-oxygen percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,494,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C015,2018,jama.2018.14282,C015,High-flow ICU-acquired-infection percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The high-flow ICU-acquired-infection percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,527,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C016,2018,jama.2018.14282,C016,Standard-arm hospital-mortality percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The standard-arm hospital-mortality percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within the main article.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,560,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md""]"
2018::jama.2018.14282::C017,2018,jama.2018.14282,C017,Respiratory-rate confidence-interval endpoint differs between matched occurrences,Cross-document numeric inconsistency,S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The abstract and Results of the same main PDF report upper CI endpoints -0.2 and -0.3/min for the matched six-hour respiratory-rate result. The original cross-document category is a within-main repetition discrepancy.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,593,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md"", ""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/candidate_ledger.md""]"
2018::jama.2018.14282::C018,2018,jama.2018.14282,C018,Arm-attributed support-needs percentages use the overall-population denominator,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,"The main paragraph explicitly begins In the overall population; 153/776=19.7% and 31/776=4.0% are correct, but the arm-attributed wording could be misread as within-arm risks. The retained candidate is within-main denominator communication, not an established numerical contradiction.","Communication-only candidate: arithmetic reproduces under the printed overall-population context. It is not an explicit failed evidence recheck, so evidence_state remains recorded_candidate; do not describe it as a confirmed inconsistency.",,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,626,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md"", ""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/verification/evidence_recheck.md"", ""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/candidate_ledger.md""]"
2018::jama.2018.14282::C019,2018,jama.2018.14282,C019,eTable high-flow invasive-MV percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The eTable high-flow invasive-mechanical-ventilation percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within one non-plan results supplement.,,,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,659,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md"", ""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/candidate_ledger.md""]"
2018::jama.2018.14282::C020,2018,jama.2018.14282,C020,eTable standard-arm invasive-MV percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The eTable standard-arm invasive-mechanical-ventilation percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within one non-plan results supplement.,"Complementary to C021 and may share a forced-total percentage-production rule; separate printed count/percentage cell, so not marked an identical duplicate.",,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,692,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md"", ""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/candidate_ledger.md""]"
2018::jama.2018.14282::C021,2018,jama.2018.14282,C021,eTable standard-oxygen-only percentage does not reconcile,"Denominator, proportion, or total inconsistency",S_W,"[""S_W""]",recorded_candidate,,False,True,False,False,The eTable standard-oxygen-only percentage does not reconcile under nearest one-decimal rounding. The focal mismatch is within one non-plan results supplement.,"Complementary to C020 and may share a forced-total percentage-production rule; separate printed count/percentage cell, so not marked an identical duplicate.",,2018/jama.2018.14282/.ai_paper_validation/final_report_1_5_2.md,725,"[""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/source_inventory.md"", ""2018/jama.2018.14282/.ai_paper_validation/review_1_5_2/candidate_ledger.md""]"
